Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,18299,2023-10-09,0.0812101545,0.1086056059,0.106817675,21,100
Market-Adjusted Model,18302,2023-10-09,-0.194270317,-0.145577615,-0.168662797,21,100
Market-Adjusted Model,18303,2023-10-09,-0.113163976,-0.06483352,-0.087556455,21,100
Market-Adjusted Model,18304,2023-10-09,-0.046159352,-0.020713599,-0.020551831,21,100
Market-Adjusted Model,18305,2023-10-09,-0.214285682,-0.204394767,-0.188678161,21,100
Market-Adjusted Model,18306,2023-10-09,0.0478418527,0.1208334042,0.0734493731,21,100
Market-Adjusted Model,18309,2023-10-09,-0.292307722,-0.260117573,-0.266700201,21,100
Market-Adjusted Model,18311,2023-10-09,-0.104926073,-0.08346796,-0.079318553,21,100
Market-Adjusted Model,18312,2023-10-09,-0.213521343,-0.207349604,-0.187913823,21,100
Market-Adjusted Model,18317,2023-10-09,-0.06225681,-0.029776727,-0.036649289,21,100
Market-Adjusted Model,18318,2023-10-09,0.0027974358,0.0287344961,0.0284049562,21,100
Market-Adjusted Model,18320,2023-10-09,-0.264639134,-0.261295149,-0.239031614,21,100
Market-Adjusted Model,18322,2023-10-09,-0.098039204,-0.05421288,-0.072431683,21,100
Market-Adjusted Model,18325,2023-10-09,-0.383783791,-0.387160927,-0.358176271,21,100
Market-Adjusted Model,18328,2023-10-09,-0.076497071,-0.052798475,-0.050889551,21,100
Market-Adjusted Model,18343,2023-10-09,-0.051282024,-0.026683481,-0.025674504,21,100
Market-Adjusted Model,18345,2023-10-09,-0.011540985,0.0138721736,0.0140665359,21,100
Market-Adjusted Model,18346,2023-10-09,-0.020602076,0.0049162953,0.0050054445,21,100
Market-Adjusted Model,18347,2023-10-09,-0.015778963,0.0096206346,0.0098285575,21,100
Market-Adjusted Model,18348,2023-10-09,-0.024315937,0.0008738152,0.0012915835,21,100
Market-Adjusted Model,18349,2023-10-09,0.1160610521,0.1422269324,0.1416685726,21,100
Market-Adjusted Model,18354,2023-10-09,-0.043079911,-0.018094809,-0.017472391,21,100
Market-Adjusted Model,18356,2023-10-09,-0.081608379,-0.056525209,-0.056000859,21,100
Market-Adjusted Model,18360,2023-10-09,0.0091264266,0.0354599425,0.0347339471,21,100
Market-Adjusted Model,18362,2023-10-09,-0.006830161,0.0184334077,0.0187773596,21,100
Market-Adjusted Model,18363,2023-10-09,-0.213483155,-0.191164097,-0.187875634,21,100
Market-Adjusted Model,18364,2023-10-09,-0.002831286,0.0503804707,0.0227762349,21,100
Market-Adjusted Model,18365,2023-10-09,1.4054982189,1.3623811076,1.4311057393,21,100
Market-Adjusted Model,18368,2023-10-09,0.0472415089,0.0834557284,0.0728490294,21,100
Market-Adjusted Model,18369,2023-10-09,-0.026354291,0.0015757344,-0.000746771,21,100
Market-Adjusted Model,18370,2023-10-09,-0.304477617,-0.319174777,-0.278870097,21,100
Market-Adjusted Model,18372,2023-10-09,-0.154514658,-0.115267251,-0.128907138,21,100
Market-Adjusted Model,18376,2023-10-09,-0.251453487,-0.243927239,-0.225845967,21,100
Market-Adjusted Model,18377,2023-10-09,-0.366387436,-0.411219947,-0.340779915,21,100
Market-Adjusted Model,18380,2023-10-09,-0.015425479,0.0133405314,0.0101820413,21,100
Market-Adjusted Model,18384,2023-10-09,-0.040337458,-0.014829064,-0.014729938,21,100
Market-Adjusted Model,18385,2023-10-09,-0.048349647,-0.023826935,-0.022742126,21,100
Market-Adjusted Model,18386,2023-10-09,-0.043532326,-0.018235387,-0.017924805,21,100
Market-Adjusted Model,18387,2023-10-09,-0.046509821,-0.021694554,-0.020902301,21,100
Market-Adjusted Model,18388,2023-10-09,-0.044692218,-0.019819585,-0.019084697,21,100
Market-Adjusted Model,18389,2023-10-09,-0.166382437,-0.154142991,-0.140774917,21,100
Market-Adjusted Model,18395,2023-10-09,-0.097826121,-0.070682507,-0.072218601,21,100
Market-Adjusted Model,18396,2023-10-09,0.0451127303,0.0909872656,0.0707202508,21,100
Market-Adjusted Model,18399,2023-10-09,0.0071410076,0.0572986973,0.032748528,21,100
Market-Adjusted Model,18400,2023-10-09,0.0266666437,0.0536114523,0.0522741641,21,100
Market-Adjusted Model,18401,2023-10-09,0.3200000528,0.4657329089,0.3456075732,21,100
Market-Adjusted Model,18402,2023-10-09,-0.159235661,-0.140850893,-0.133628141,21,100
Market-Adjusted Model,18405,2023-10-09,0.0528571487,0.094997562,0.0784646691,21,100
Market-Adjusted Model,18406,2023-10-09,0.0218023465,0.060309588,0.0474098669,21,100
Market-Adjusted Model,18410,2023-10-09,-0.027540989,0.003737325,-0.001933469,21,100
Market-Adjusted Model,18411,2023-10-09,-0.056796919,-0.031048542,-0.031189399,21,100
Market-Adjusted Model,18413,2023-10-09,-0.262569778,-0.23899326,-0.236962258,21,100
Market-Adjusted Model,18416,2023-10-09,-0.191251963,-0.16900884,-0.165644443,21,100
Market-Adjusted Model,18417,2023-10-09,0.0047716899,0.0299846363,0.0303792104,21,100
Market-Adjusted Model,18418,2023-10-09,-0.135231353,-0.11238831,-0.109623832,21,100
Market-Adjusted Model,18419,2023-10-09,-0.157744911,-0.120613442,-0.13213739,21,100
Market-Adjusted Model,18420,2023-10-09,-0.02711325,-0.000918988,-0.00150573,21,100
Market-Adjusted Model,18421,2023-10-09,-0.027036421,-0.001005037,-0.0014289,21,100
Market-Adjusted Model,18423,2023-10-09,-0.086206964,-0.06206544,-0.060599443,21,100
Market-Adjusted Model,18424,2023-10-09,0.0887849945,0.1151403255,0.1143925149,21,100
Market-Adjusted Model,18425,2023-10-09,-0.412687597,-0.488946649,-0.387080077,21,100
Market-Adjusted Model,18427,2023-10-09,-0.113513532,-0.076058715,-0.087906012,21,100
Market-Adjusted Model,18428,2023-10-09,-0.039999966,-0.014228692,-0.014392445,21,100
Market-Adjusted Model,18429,2023-10-09,-0.014936864,0.010949489,0.0106706565,21,100
Market-Adjusted Model,18430,2023-10-09,-0.020665996,0.0051876845,0.0049415243,21,100
Market-Adjusted Model,18431,2023-10-09,-0.077636041,-0.053930981,-0.05202852,21,100
Market-Adjusted Model,18432,2023-10-09,-0.075900517,-0.051979387,-0.050292996,21,100
Market-Adjusted Model,18434,2023-10-09,-0.044384724,-0.019044409,-0.018777204,21,100
Market-Adjusted Model,18438,2023-10-09,-0.048357642,-0.020183943,-0.022750122,21,100
Market-Adjusted Model,18442,2023-10-09,-0.056718599,-0.031698912,-0.031111079,21,100
Market-Adjusted Model,18443,2023-10-09,-0.001098212,0.024132664,0.0245093086,21,100
Market-Adjusted Model,18444,2023-10-09,-0.02397526,0.0016053308,0.0016322607,21,100
Market-Adjusted Model,18450,2023-10-09,-0.086639738,-0.06456361,-0.061032218,21,100
Market-Adjusted Model,18452,2023-10-09,0.0050302032,0.0424065354,0.0306377237,21,100
Market-Adjusted Model,18453,2023-10-09,-0.164044904,-0.138909582,-0.138437384,21,100
Market-Adjusted Model,18456,2023-10-09,0.0395146031,0.0751640621,0.0651221236,21,100
Market-Adjusted Model,18457,2023-10-09,-0.306818158,-0.312134013,-0.281210637,21,100
Market-Adjusted Model,18458,2023-10-09,-0.218717158,-0.213644,-0.193109638,21,100
Market-Adjusted Model,18459,2023-10-09,-0.149844742,-0.13218331,-0.124237221,21,100
Market-Adjusted Model,18461,2023-10-09,-0.317919108,-0.342411926,-0.292311588,21,100
Market-Adjusted Model,18464,2023-10-09,-0.18367351,-0.13548337,-0.15806599,21,100
Market-Adjusted Model,18465,2023-10-09,0.1356212357,0.1716331523,0.1612287561,21,100
Market-Adjusted Model,18466,2023-10-09,-0.026257826,0.0076590007,-0.000650305,21,100
Market-Adjusted Model,18467,2023-10-09,-0.090180325,-0.063041395,-0.064572804,21,100
Market-Adjusted Model,18468,2023-10-09,-0.092179106,-0.058194923,-0.066571585,21,100
Market-Adjusted Model,18472,2023-10-09,-0.074737882,-0.050988751,-0.049130361,21,100
Market-Adjusted Model,18480,2023-10-09,0.017361514,0.0434312409,0.0429690344,21,100
Market-Adjusted Model,18481,2023-10-09,-0.070159718,-0.045594572,-0.044552197,21,100
Market-Adjusted Model,18482,2023-10-09,-0.127433674,-0.107247828,-0.101826153,21,100
Market-Adjusted Model,18483,2023-10-09,0.2962962723,0.3313248675,0.3219037928,21,100
Market-Adjusted Model,18484,2023-10-09,-0.112127777,-0.090476822,-0.086520256,21,100
Market-Adjusted Model,18485,2023-10-09,-0.002994008,0.028417868,0.0226135122,21,100
Market-Adjusted Model,18513,2023-10-09,-0.19509626,-0.186190942,-0.16948874,21,100
Market-Adjusted Model,18514,2023-10-09,-0.17813771,-0.164674397,-0.152530189,21,100
Market-Adjusted Model,18516,2023-10-09,-0.046458394,-0.02106052,-0.020850873,21,100
Market-Adjusted Model,18517,2023-10-09,0.0029617922,0.0281490437,0.0285693127,21,100
Market-Adjusted Model,18520,2023-10-09,-0.01148639,0.0138777409,0.0141211307,21,100
Market-Adjusted Model,18521,2023-10-09,-0.011089372,0.0142480698,0.0145181485,21,100
Market-Adjusted Model,18522,2023-10-09,-0.01679955,0.0086730494,0.0088079704,21,100
Market-Adjusted Model,18523,2023-10-09,-0.004930279,0.0202871307,0.0206772413,21,100
Market-Adjusted Model,18524,2023-10-09,-0.009169841,0.0160262632,0.0164376792,21,100
Market-Adjusted Model,18525,2023-10-09,-0.012539706,0.0126404892,0.0130678143,21,100
Market-Adjusted Model,18528,2023-10-09,-0.11840301,-0.09668414,-0.092795489,21,100
Market-Adjusted Model,18529,2023-10-09,-0.041666724,0.0080157447,-0.016059204,21,100
Market-Adjusted Model,18530,2023-10-09,-0.027226542,-0.001737921,-0.001619021,21,100
Market-Adjusted Model,18532,2023-10-09,-0.09132652,-0.068336853,-0.065719,21,100
Market-Adjusted Model,18535,2023-10-09,-0.021471639,0.0041708489,0.0041358819,21,100
Market-Adjusted Model,18536,2023-10-09,-0.025001194,0.0001709541,0.0006063267,21,100
Market-Adjusted Model,18537,2023-10-09,-0.027994749,-0.002410554,-0.002387229,21,100
Market-Adjusted Model,18538,2023-10-09,-0.047646497,-0.021984874,-0.022038977,21,100
Market-Adjusted Model,18539,2023-10-09,-0.476495696,-0.434664984,-0.450888176,21,100
Market-Adjusted Model,18540,2023-10-09,0.0033591792,0.028578967,0.0289666997,21,100
Market-Adjusted Model,18541,2023-10-09,-0.012063776,0.0114864089,0.0115029994,20,100
Market-Adjusted Model,18542,2023-10-09,-0.089540022,-0.065714267,-0.063932502,21,100
Market-Adjusted Model,18547,2023-10-09,-0.216867485,-0.200982868,-0.191259965,21,100
Market-Adjusted Model,18548,2023-10-09,-0.04359382,-0.017246332,-0.017986299,21,100
Market-Adjusted Model,18549,2023-10-09,0.0495626336,0.0785174286,0.075170154,21,100
Market-Adjusted Model,18553,2023-10-09,-0.152974491,-0.118072503,-0.12736697,21,100
Market-Adjusted Model,18554,2023-10-09,0.0832844676,0.1069522896,0.108891988,21,100
Market-Adjusted Model,18555,2023-10-09,-0.187599434,-0.170855936,-0.161991914,21,100
Market-Adjusted Model,18556,2023-10-09,-0.243108086,-0.224659751,-0.217500566,21,100
Market-Adjusted Model,18557,2023-10-09,-0.100196504,-0.077345342,-0.074588983,21,100
Market-Adjusted Model,18558,2023-10-09,-0.379555556,-0.420507075,-0.353948035,21,100
Market-Adjusted Model,18559,2023-10-09,-0.242878592,-0.239563502,-0.217271071,21,100
Market-Adjusted Model,18560,2023-10-09,-0.145842842,-0.129873266,-0.120235321,21,100
Market-Adjusted Model,18561,2023-10-09,-0.135238057,-0.092622221,-0.109630537,21,100
Market-Adjusted Model,18562,2023-10-09,-0.527338124,-0.615738837,-0.501730603,21,100
Market-Adjusted Model,18563,2023-10-09,-0.059074165,-0.032233364,-0.033466645,21,100
Market-Adjusted Model,18566,2023-10-09,-0.598981541,-0.692828759,-0.57337402,21,100
Market-Adjusted Model,18568,2023-10-09,-0.579431821,-0.792020685,-0.553824301,21,100
Market-Adjusted Model,18571,2023-10-09,-0.009999993,0.0514374426,0.015607527,21,100
Market-Adjusted Model,18572,2023-10-09,-0.342050241,-0.371076762,-0.316442721,21,100
Market-Adjusted Model,18573,2023-10-09,0.0070206157,0.0301149505,0.0305873908,20,100
Market-Adjusted Model,18575,2023-10-09,0.0394953359,0.065078875,0.0651028563,21,100
Market-Adjusted Model,18576,2023-10-09,-0.030848884,-0.001854297,-0.005241364,21,100
Market-Adjusted Model,18578,2023-10-09,0.0898064432,0.1143463108,0.1154139637,21,100
Market-Adjusted Model,18579,2023-10-09,-0.026054058,0.0002850653,-0.000446537,21,100
Market-Adjusted Model,18580,2023-10-09,-0.230270278,-0.215470553,-0.204662757,21,100
Market-Adjusted Model,18581,2023-10-09,-0.06251682,-0.037981846,-0.036909299,21,100
Market-Adjusted Model,18582,2023-10-09,-0.062722469,-0.037636813,-0.037114949,21,100
Market-Adjusted Model,18583,2023-10-09,-0.054550838,-0.029304407,-0.028943317,21,100
Market-Adjusted Model,18589,2023-10-09,-0.031824547,-0.006577652,-0.006217027,21,100
Market-Adjusted Model,18592,2023-10-09,-0.051536323,-0.025936199,-0.025928802,21,100
Market-Adjusted Model,18622,2023-10-09,-0.008505523,0.0171661607,0.0171019973,21,100
Market-Adjusted Model,18642,2023-10-09,-0.073239439,-0.04655131,-0.047631919,21,100
Market-Adjusted Model,18643,2023-10-09,-0.139097789,-0.102737866,-0.113490268,21,100
Market-Adjusted Model,18644,2023-10-09,-0.074074092,0.0344089324,-0.048466572,21,100
Market-Adjusted Model,18645,2023-10-09,0.0050814779,0.0706174104,0.0306889984,21,100
Market-Adjusted Model,18646,2023-10-09,-0.294686005,-0.177441409,-0.269078485,21,100
Market-Adjusted Model,18647,2023-10-09,-0.217023416,-0.205576427,-0.191415895,21,100
Market-Adjusted Model,18648,2023-10-09,-0.130434757,-0.098316872,-0.104827237,21,100
Market-Adjusted Model,18649,2023-10-09,-0.067217598,-0.039716798,-0.041610078,21,100
Market-Adjusted Model,18651,2023-10-09,-0.069270824,-0.045367162,-0.043663304,21,100
Market-Adjusted Model,18652,2023-10-09,0.0038952062,0.0293907285,0.0295027266,21,100
Market-Adjusted Model,18653,2023-10-09,-0.044010692,-0.016914006,-0.018403172,21,100
Market-Adjusted Model,18654,2023-10-09,-0.024425709,0.0013840266,0.0011818116,21,100
Market-Adjusted Model,18656,2023-10-09,-0.03402094,0.0022110822,-0.008413419,21,100
Market-Adjusted Model,18659,2023-10-09,-0.881355928,-0.770281444,-0.879614295,18,100
Market-Adjusted Model,18660,2023-10-09,-0.014285748,0.0166957225,0.0113217728,21,100
Market-Adjusted Model,18663,2023-10-09,-0.133333364,-0.109718342,-0.107725844,21,100
Market-Adjusted Model,18664,2023-10-09,-0.07407409,-0.043720998,-0.04846657,21,100
Market-Adjusted Model,18667,2023-10-09,-0.313333353,-0.340761485,-0.287725832,21,100
Market-Adjusted Model,18668,2023-10-09,0.0319032069,0.0584314751,0.0575107274,21,100
Market-Adjusted Model,18670,2023-10-09,0.1839322816,0.2091468448,0.209539802,21,100
Market-Adjusted Model,18671,2023-10-09,-0.041043333,-0.014862156,-0.015435813,21,100
Market-Adjusted Model,18672,2023-10-09,-0.022068209,0.0036710001,0.0035393117,21,100
Market-Adjusted Model,18675,2023-10-09,-0.166666718,-0.138825843,-0.141059198,21,100
Market-Adjusted Model,18676,2023-10-09,-0.253928085,-0.246120617,-0.228320564,21,100
Market-Adjusted Model,18677,2023-10-09,-0.165094306,-0.145442961,-0.139486785,21,100
Market-Adjusted Model,18678,2023-10-09,-1.980599E-8,0.1306933909,0.0256075006,21,100
Market-Adjusted Model,18680,2023-10-09,-0.023060959,0.0030672962,0.0025465612,21,100
Market-Adjusted Model,18684,2023-10-09,0.0022917675,0.0282165291,0.0278992879,21,100
Market-Adjusted Model,18685,2023-10-09,-0.037179156,-0.011377163,-0.011571636,21,100
Market-Adjusted Model,18686,2023-10-09,-0.009073838,0.0173114561,0.0165336824,21,100
Market-Adjusted Model,18687,2023-10-09,-0.039355888,-0.014116077,-0.013748368,21,100
Market-Adjusted Model,18689,2023-10-09,-0.062353977,-0.037896549,-0.036746457,21,100
Market-Adjusted Model,18699,2023-10-09,-0.05106892,-0.025704651,-0.0254614,21,100
Market-Adjusted Model,18700,2023-10-09,-0.041666662,-0.016209217,-0.016059141,21,100
Market-Adjusted Model,18701,2023-10-09,0.0045163036,0.0297049354,0.030123824,21,100
Market-Adjusted Model,18703,2023-10-09,-0.002449547,0.0227921541,0.0231579738,21,100
Market-Adjusted Model,18705,2023-10-09,0.0027072469,0.0279501043,0.0283147673,21,100
Market-Adjusted Model,18707,2023-10-09,0.0447313605,0.0697350363,0.0703388809,21,100
Market-Adjusted Model,18709,2023-10-09,0.0610200481,0.090273023,0.0866275686,21,100
Market-Adjusted Model,18712,2023-10-09,-0.003311369,0.022928376,0.0222961519,21,100
Market-Adjusted Model,18713,2023-10-09,-0.023296853,0.0019690379,0.0023106674,21,100
Market-Adjusted Model,18714,2023-10-09,-0.048466516,-0.023557078,-0.022858995,21,100
Market-Adjusted Model,18715,2023-10-09,-0.035818765,-0.009356323,-0.010211245,21,100
Market-Adjusted Model,18716,2023-10-09,-0.025283663,0.0016171204,0.0003238572,21,100
Market-Adjusted Model,18717,2023-10-09,-0.042405575,-0.017232768,-0.016798055,21,100
Market-Adjusted Model,18718,2023-10-09,-0.043562711,-0.018430566,-0.01795519,21,100
Market-Adjusted Model,18719,2023-10-09,-0.284722268,-0.290167734,-0.259114748,21,100
Market-Adjusted Model,18721,2023-10-09,-0.054619753,-0.030311534,-0.029012233,21,100
Market-Adjusted Model,18722,2023-10-09,-0.026601358,-0.002230352,-0.003034583,20,100
Market-Adjusted Model,18723,2023-10-09,-0.095567811,-0.062725487,-0.06996029,21,100
Market-Adjusted Model,18724,2023-10-09,-0.066298383,-0.041587101,-0.040690863,21,100
Market-Adjusted Model,18725,2023-10-09,0.0654951801,0.0942655572,0.0911027005,21,100
Market-Adjusted Model,18726,2023-10-09,0.1015562157,0.1273525927,0.1271637361,21,100
Market-Adjusted Model,18727,2023-10-09,-0.071664787,-0.039475637,-0.046057267,21,100
Market-Adjusted Model,18729,2023-10-09,-0.000256449,0.0259383629,0.0253510716,21,100
Market-Adjusted Model,18735,2023-10-09,-0.051736108,-0.024701557,-0.026128587,21,100
Market-Adjusted Model,18739,2023-10-09,-0.101531314,-0.08038176,-0.075923793,21,100
Market-Adjusted Model,18741,2023-10-09,-0.019035534,0.0066922774,0.0065719867,21,100
Market-Adjusted Model,18742,2023-10-09,-0.079754034,-0.056351982,-0.054146514,21,100
Market-Adjusted Model,18743,2023-10-09,-0.065637003,-0.032967403,-0.040029483,21,100
Market-Adjusted Model,18744,2023-10-09,-0.009710793,0.0156265736,0.0158967279,21,100
Market-Adjusted Model,18747,2023-10-09,-0.011135869,0.0141773637,0.014471651,21,100
Market-Adjusted Model,18748,2023-10-09,-0.016050841,0.0094436011,0.0095566793,21,100
Market-Adjusted Model,18749,2023-10-09,-0.027582656,-0.00130812,-0.001975136,21,100
Market-Adjusted Model,18751,2023-10-09,-0.138744779,-0.12135821,-0.113137259,21,100
Market-Adjusted Model,18760,2023-10-09,-0.029330204,-0.003711621,-0.003722683,21,100
Market-Adjusted Model,18764,2023-10-09,-0.024391613,0.0012694793,0.001215907,21,100
Market-Adjusted Model,18765,2023-10-09,-0.006815294,0.0184966563,0.0187922262,21,100
Market-Adjusted Model,18767,2023-10-09,0.004326162,0.0318245455,0.0299336825,21,100
Market-Adjusted Model,18768,2023-10-09,-0.044123703,-0.010149332,-0.018516182,21,100
Market-Adjusted Model,18769,2023-10-09,-0.175542467,-0.148064481,-0.149934947,21,100
Market-Adjusted Model,18770,2023-10-09,-0.111111134,-0.081015408,-0.085503613,21,100
Market-Adjusted Model,18772,2023-10-09,-0.736933782,-0.918426983,-0.711326262,21,100
Market-Adjusted Model,18773,2023-10-09,-0.053961011,0.008543666,-0.028353491,21,100
Market-Adjusted Model,18774,2023-10-09,-0.260815074,0.0320472925,-0.235207553,21,100
Market-Adjusted Model,18775,2023-10-09,-0.35428571,-0.303527874,-0.328678189,21,100
Market-Adjusted Model,18776,2023-10-09,0.657675364,0.8360040844,0.6832828845,21,100
Market-Adjusted Model,18777,2023-10-09,-0.011865333,0.0183963525,0.0137421871,21,100
Market-Adjusted Model,18779,2023-10-09,-0.450926953,-0.462527572,-0.425319433,21,100
Market-Adjusted Model,18780,2023-10-09,-0.048524618,0.0038184082,-0.022917098,21,100
Market-Adjusted Model,18781,2023-10-09,-0.229500024,-0.200387699,-0.203892504,21,100
Market-Adjusted Model,18783,2023-10-09,-0.249919343,-0.235929771,-0.224311823,21,100
Market-Adjusted Model,18784,2023-10-09,-0.331775758,-0.341179694,-0.306168237,21,100
Market-Adjusted Model,18785,2023-10-09,-0.133971281,-0.099878231,-0.10836376,21,100
